run_id,timestamp,random_seed,seed_group,workload_type,traffic_intensity,cache_size_mb,cache_policy,memory_allocation_mb,memory_policy,thread_count,cpu_cores,queue_depth,io_parallelism,request_size_kb,io_scheduler,read_write_ratio,block_size_kb,garbage_collection,gc_aggressiveness,over_provisioning_pct,compression_enabled,compression_level,checksum_enabled,encryption_enabled,adaptive_scheduler,dynamic_cache,predictive_prefetch,advanced_gc,thermal_policy,thermal_limit_c,power_profile,scheduler_type,load_balancing,recovery_mode,automatic_recovery,retry_strategy,max_retries,timing_jitter_ms,timeout_jitter_ms,request_arrival_rate,burst_probability,stress_level,ambient_temperature_c,background_cpu_load_pct,background_memory_load_pct,power_variation_pct,voltage_variation_pct,fault_injection_type,fault_injection_probability,fault_injection_severity,transient_fault,cpu_utilization_pct,memory_utilization_pct,cache_hit_rate_pct,queue_utilization_pct,average_latency_ms,p95_latency_ms,p99_latency_ms,power_consumption_w,device_temperature_c,thermal_throttle_pct,throughput_gbps,execution_time_sec,error_count,timeout_count,recovery_events,data_integrity_errors,watchdog_events,pass_fail,failure_type,reliability_score,performance_score,execution_log,config_aux_01,config_aux_02,config_aux_03,config_aux_04,config_aux_05,config_aux_06,config_aux_07,config_aux_08,config_aux_09,config_aux_10,config_aux_11,config_aux_12,config_aux_13,config_aux_14,config_aux_15,config_aux_16,config_aux_17,config_aux_18,config_aux_19,config_aux_20,config_aux_21,config_aux_22,config_aux_23,config_aux_24,config_aux_25,config_aux_26,config_aux_27,config_aux_28,config_aux_29,config_aux_30,config_aux_31,config_aux_32,config_aux_33,config_aux_34,config_aux_35,config_aux_36,config_aux_37,config_aux_38,config_aux_39,config_aux_40
3249,2026-02-03 20:00:00,14034,14,RANDOM_WRITE,HIGH,2048,STATIC,8192,STATIC,6,4,192,37,32,STATIC,1.703581223,128,0,2,22.41923145,0,6,1,1,1,0,0,1,BALANCED,80,EFFICIENCY,FIFO,STATIC,BASIC,1,FIXED,10,26.95531422,63.79384,4320.800912,0.2727925135,4,36.67460886,47.84794535,24.54754976,5.332337123,0.6309732766,NONE,0.01331270246,10,0,69.80132155,67.38095658,75.98956502,79.31564367,3.803289537,5.502826797,7.685165353,12.21854578,51.13324784,0,9.025343685,436.074445,2,0,0,0,0,PASS,NONE,0.6400040585,100,[2026-02-03 20:00:00] INFO  Test execution started | [2026-02-03 20:00:00] INFO  Workload initialized: RANDOM_WRITE | [2026-02-03 20:00:00] INFO  Queue depth: 192 | [2026-02-03 20:00:00] INFO  Cache hit rate: 76.0% | [2026-02-03 20:00:00] INFO  Throughput: 9.03 GB/s | [2026-02-03 20:00:00] PASS  Test execution completed,33,45,97,18,4,33,94,97,96,28,55,88,80,39,37,45,68,78,22,39,96,41,44,84,41,12,79,63,87,29,84,57,22,57,57,70,0,76,78,65
3250,2026-02-03 20:15:00,39524,4,SEQUENTIAL_READ,MEDIUM,64,STATIC,16384,DYNAMIC,63,2,1,34,256,PRIORITY,83.45648112,1024,1,10,28.66170607,1,5,1,0,1,0,0,1,BALANCED,80,EFFICIENCY,PRIORITY,STATIC,ADVANCED,1,FIXED,5,39.64134448,53.81303688,1783.4106,0.06011315216,1,38.95728887,24.69258861,14.52412083,4.762146559,-0.6667501327,NONE,0.0004427993086,6,0,74.67811282,36.79163839,73.35651807,13.35918346,1.616217709,2.553726801,3.912245253,12.67262133,50.01623399,0,7.672932738,435.542976,0,0,0,0,0,PASS,NONE,0.9724385551,92.39199196,[2026-02-03 20:15:00] INFO  Test execution started | [2026-02-03 20:15:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-02-03 20:15:00] INFO  Queue depth: 1 | [2026-02-03 20:15:00] INFO  Cache hit rate: 73.4% | [2026-02-03 20:15:00] INFO  Throughput: 7.67 GB/s | [2026-02-03 20:15:00] PASS  Test execution completed,38,3,56,1,56,12,52,11,81,28,66,63,22,60,80,16,33,63,30,11,89,90,49,27,86,49,91,26,50,14,94,23,34,11,5,57,51,30,3,11
3251,2026-02-03 20:30:00,33838,18,RANDOM_WRITE,MEDIUM,256,PREDICTIVE,1024,DYNAMIC,1,4,96,26,512,STATIC,6.733447247,512,1,5,8.791316706,0,3,1,1,1,1,1,1,BALANCED,80,BALANCED,DYNAMIC,STATIC,ADVANCED,1,EXPONENTIAL,10,23.11237843,98.12542246,4760.628924,0.1995989322,2,24.76676831,15.60245639,48.6023179,-0.5268266544,-0.6070692906,NONE,0.003507819568,3,0,56.94515344,62.64445342,77.08092778,44.92131436,3.078691932,4.205637499,6.863698144,9.970451551,32.56807081,0,9.327056263,431.7096408,0,0,0,0,0,PASS,NONE,0.9801840926,100,[2026-02-03 20:30:00] INFO  Test execution started | [2026-02-03 20:30:00] INFO  Workload initialized: RANDOM_WRITE | [2026-02-03 20:30:00] INFO  Queue depth: 96 | [2026-02-03 20:30:00] INFO  Cache hit rate: 77.1% | [2026-02-03 20:30:00] INFO  Throughput: 9.33 GB/s | [2026-02-03 20:30:00] PASS  Test execution completed,18,10,27,99,80,82,87,15,38,27,95,96,53,28,57,83,83,76,70,91,45,92,87,28,16,43,46,89,35,90,83,1,54,83,97,93,80,96,0,53
3252,2026-02-03 20:45:00,74708,8,RANDOM_READ,LOW,1024,ADAPTIVE,2048,DYNAMIC,12,8,256,17,64,DYNAMIC,95.40092419,32,1,5,7.077647475,0,3,1,0,1,1,0,1,AGGRESSIVE,70,EFFICIENCY,PRIORITY,DYNAMIC,ADVANCED,1,EXPONENTIAL,4,32.46334644,73.60695735,1543.124713,0.08665057126,5,36.45808789,14.04341286,41.13011397,-1.304022697,-0.2553446901,NONE,0.0008797047911,8,0,39.61858393,67.01488338,84.26952313,69.10447751,3.04658913,5.995869682,10.29349758,8.151090801,52.30972833,0,10.62063828,433.349783,0,0,0,0,0,PASS,NONE,0.679002966,100,[2026-02-03 20:45:00] INFO  Test execution started | [2026-02-03 20:45:00] INFO  Workload initialized: RANDOM_READ | [2026-02-03 20:45:00] INFO  Queue depth: 256 | [2026-02-03 20:45:00] INFO  Cache hit rate: 84.3% | [2026-02-03 20:45:00] INFO  Throughput: 10.62 GB/s | [2026-02-03 20:45:00] PASS  Test execution completed,60,7,64,16,67,63,32,42,40,62,4,20,25,54,7,44,83,97,11,29,9,60,58,96,30,76,32,62,97,86,63,41,13,21,20,30,46,13,30,55
3253,2026-02-03 21:00:00,15624,4,HEAVY_LOAD,MEDIUM,128,ADAPTIVE,12288,DYNAMIC,42,8,8,34,256,STATIC,28.15095957,1024,1,3,23.44834671,1,9,1,0,1,1,1,0,RELAXED,75,BALANCED,PRIORITY,DYNAMIC,ADVANCED,1,EXPONENTIAL,9,51.43278376,118.3339525,2155.228147,0.2477439915,2,37.66196315,1.851365672,16.25054978,3.020929443,0.01136939879,NONE,0.001765181291,5,1,57.95826565,48.80340192,73.47872443,19.82847371,1.546673557,2.619878319,3.077027929,11.9675257,48.78383033,0,9.172901221,425.8453836,0,0,0,0,0,PASS,NONE,0.9650811002,100,[2026-02-03 21:00:00] INFO  Test execution started | [2026-02-03 21:00:00] INFO  Workload initialized: HEAVY_LOAD | [2026-02-03 21:00:00] INFO  Queue depth: 8 | [2026-02-03 21:00:00] INFO  Cache hit rate: 73.5% | [2026-02-03 21:00:00] INFO  Throughput: 9.17 GB/s | [2026-02-03 21:00:00] PASS  Test execution completed,97,53,31,7,8,17,94,98,69,56,12,63,60,72,12,79,4,3,33,88,59,78,89,66,87,1,67,89,84,2,7,22,3,15,48,73,76,86,71,99
3254,2026-02-03 21:15:00,37155,15,STRESS_TEST,LOW,256,STATIC,12288,DYNAMIC,52,2,192,2,128,STATIC,40.41906236,128,1,1,12.53295497,1,9,1,0,0,0,1,1,AGGRESSIVE,75,PERFORMANCE,DYNAMIC,STATIC,ADVANCED,1,FIXED,3,38.11085013,23.32023972,2102.222709,0.2681002216,8,24.33395846,2.103523834,46.86115941,1.692932511,-0.4320959287,NONE,0.01654993724,4,0,46.47456,54.53108573,63.99022384,56.44336737,3.270312775,6.353227707,7.900792877,9.771969058,42.13692431,0,8.376056204,443.5090269,7,1,3,0,0,FAIL,IO_TIMEOUT,0.6362051575,79.03459681,[2026-02-03 21:15:00] INFO  Test execution started | [2026-02-03 21:15:00] INFO  Workload initialized: STRESS_TEST | [2026-02-03 21:15:00] INFO  Queue depth: 192 | [2026-02-03 21:15:00] INFO  Cache hit rate: 64.0% | [2026-02-03 21:15:00] ERROR IO TIMEOUT | [2026-02-03 21:15:00] INFO  Recovery attempt initiated | [2026-02-03 21:15:00] FAIL  Test execution failed,72,18,21,98,96,46,71,73,71,5,56,85,96,46,59,18,9,81,54,61,33,15,48,61,4,47,95,10,27,39,72,48,31,100,11,23,17,24,71,55
3255,2026-02-03 21:30:00,23658,18,BURST_TRAFFIC,HIGH,2048,PREDICTIVE,8192,STATIC,58,8,192,60,256,STATIC,85.39918027,1024,1,4,13.87039238,1,4,1,1,0,1,0,0,AGGRESSIVE,85,BALANCED,DYNAMIC,STATIC,BASIC,0,EXPONENTIAL,0,33.3615144,67.51087982,6666.41153,0.6283444838,7,36.27568729,1.373080133,33.89667316,-0.5296043209,-1.815048588,NONE,0.006991696968,8,0,89.78705452,86.60904648,85.12214988,75.81547864,3.201263893,5.223301274,6.209256852,16.32183356,59.32343367,0,10.41427247,439.4366138,0,0,0,0,0,PASS,NONE,0.7839793736,100,[2026-02-03 21:30:00] INFO  Test execution started | [2026-02-03 21:30:00] INFO  Workload initialized: BURST_TRAFFIC | [2026-02-03 21:30:00] INFO  Queue depth: 192 | [2026-02-03 21:30:00] INFO  Cache hit rate: 85.1% | [2026-02-03 21:30:00] INFO  Throughput: 10.41 GB/s | [2026-02-03 21:30:00] PASS  Test execution completed,94,37,37,28,78,73,27,3,40,53,81,21,48,61,97,74,0,56,51,21,88,80,3,50,69,25,49,62,51,32,19,43,42,70,87,32,59,46,54,81
3256,2026-02-03 21:45:00,18884,4,RANDOM_READ,MEDIUM,2048,ADAPTIVE,2048,STATIC,4,8,256,17,256,DYNAMIC,84.73766443,128,1,7,26.28240649,0,7,1,1,0,1,0,1,BALANCED,90,BALANCED,DYNAMIC,STATIC,BASIC,0,EXPONENTIAL,9,22.42131318,204.0623225,4544.476977,0.06186674844,4,38.99117459,35.23832339,4.551033381,2.849426132,-0.6793775683,NONE,0.00451105288,3,0,57.28584815,76.35142832,87.66427748,81.87666019,3.09209304,4.67676503,6.437573441,11.39426752,54.33464808,0,9.796951625,431.9298392,1,6,0,0,1,FAIL,IO_TIMEOUT,0.6580450169,79.28659836,[2026-02-03 21:45:00] INFO  Test execution started | [2026-02-03 21:45:00] INFO  Workload initialized: RANDOM_READ | [2026-02-03 21:45:00] INFO  Queue depth: 256 | [2026-02-03 21:45:00] INFO  Cache hit rate: 87.7% | [2026-02-03 21:45:00] ERROR IO TIMEOUT | [2026-02-03 21:45:00] FAIL  Test execution failed,91,53,89,58,87,23,92,88,39,81,31,64,74,10,63,12,0,74,49,24,59,20,28,56,2,25,15,73,45,97,33,39,81,27,45,58,17,16,23,61
3257,2026-02-03 22:00:00,17281,1,HEAVY_LOAD,MEDIUM,1024,STATIC,2048,STATIC,53,4,8,51,4,STATIC,74.99933683,4,1,8,15.49074728,1,3,1,1,0,0,1,1,AGGRESSIVE,75,EFFICIENCY,FIFO,STATIC,BASIC,0,FIXED,7,8.652411165,87.54101863,4247.077877,0.1300199672,3,34.23030025,40.52677453,0.468426798,0.2655780407,0.01960829817,NONE,0.01212679831,8,0,75.85290026,57.73237413,72.07575308,16.16253042,1.886485298,2.696028527,3.805906454,14.346735,48.37387044,0,7.772824878,435.0093732,0,0,0,0,0,PASS,NONE,0.9736624471,94.21580272,[2026-02-03 22:00:00] INFO  Test execution started | [2026-02-03 22:00:00] INFO  Workload initialized: HEAVY_LOAD | [2026-02-03 22:00:00] INFO  Queue depth: 8 | [2026-02-03 22:00:00] INFO  Cache hit rate: 72.1% | [2026-02-03 22:00:00] INFO  Throughput: 7.77 GB/s | [2026-02-03 22:00:00] PASS  Test execution completed,73,40,79,97,7,60,62,34,87,27,45,51,89,20,18,7,42,83,79,24,89,56,36,78,19,35,35,54,46,77,92,1,27,80,28,16,71,83,13,46
3258,2026-02-03 22:15:00,19550,10,RANDOM_READ,MEDIUM,128,ADAPTIVE,8192,DYNAMIC,45,32,256,9,16,PRIORITY,83.95643459,32,1,2,14.09251907,0,6,1,0,1,1,1,1,AGGRESSIVE,80,PERFORMANCE,DYNAMIC,DYNAMIC,BASIC,0,FIXED,2,49.82305017,135.3449779,3486.945613,0.2542098716,1,33.93254044,48.29647733,47.941222,-0.05960733405,-0.4831639951,NONE,0.01466810134,1,0,71.3434217,68.33854927,70.88739269,84.05789617,3.68609211,6.15717994,9.989406796,14.03996219,46.9765843,0,9.088484753,432.5187582,14,6,0,0,2,FAIL,IO_TIMEOUT,0.606368711,75.94254807,[2026-02-03 22:15:00] INFO  Test execution started | [2026-02-03 22:15:00] INFO  Workload initialized: RANDOM_READ | [2026-02-03 22:15:00] INFO  Queue depth: 256 | [2026-02-03 22:15:00] INFO  Cache hit rate: 70.9% | [2026-02-03 22:15:00] ERROR IO TIMEOUT | [2026-02-03 22:15:00] FAIL  Test execution failed,49,93,67,15,12,46,94,91,54,73,55,9,80,68,70,31,35,11,98,31,4,52,30,53,37,65,8,13,83,71,47,97,37,0,36,6,52,85,60,48
3259,2026-02-03 22:30:00,56438,18,HEAVY_LOAD,MEDIUM,256,ADAPTIVE,1024,STATIC,26,32,192,51,256,STATIC,51.23910476,512,1,10,14.04445109,0,4,1,1,1,1,1,0,RELAXED,70,EFFICIENCY,DYNAMIC,DYNAMIC,BASIC,1,EXPONENTIAL,0,32.79253729,18.88683222,5481.245477,0.05018721318,5,26.15602751,6.00523739,2.776742933,-2.989104859,0.2488997385,TIMING,0.184132987,4,1,62.31283226,72.99597636,81.88758443,71.84039633,3.081232297,4.514839452,7.467087726,13.16997974,44.76351778,0,10.5865644,428.8636251,0,0,0,0,0,PASS,NONE,0.925962635,100,[2026-02-03 22:30:00] INFO  Test execution started | [2026-02-03 22:30:00] INFO  Workload initialized: HEAVY_LOAD | [2026-02-03 22:30:00] INFO  Queue depth: 192 | [2026-02-03 22:30:00] INFO  Cache hit rate: 81.9% | [2026-02-03 22:30:00] INFO  Throughput: 10.59 GB/s | [2026-02-03 22:30:00] PASS  Test execution completed,75,10,21,60,50,30,19,11,44,61,26,55,94,4,31,42,51,89,83,15,56,6,82,83,96,17,0,49,75,59,64,68,1,54,34,29,93,83,72,77
3260,2026-02-03 22:45:00,41005,5,MIXED_IO,HIGH,256,ADAPTIVE,16384,DYNAMIC,42,4,8,3,4,STATIC,53.3631642,8,1,6,25.79157198,1,3,1,1,1,1,1,1,RELAXED,75,PERFORMANCE,PRIORITY,DYNAMIC,BASIC,1,EXPONENTIAL,0,34.33171741,33.47404287,4608.917978,0.2797938235,1,37.57777355,6.081891756,38.05820123,-1.870656257,0.7145337874,NONE,0.005933257868,1,0,56.16297626,46.69767185,71.8385901,30.43412784,1.690029242,2.934896122,4.537025243,12.39933773,49.91996265,0,7.337148777,430.1218565,1,0,0,0,0,PASS,NONE,0.9714642235,91.99499736,[2026-02-03 22:45:00] INFO  Test execution started | [2026-02-03 22:45:00] INFO  Workload initialized: MIXED_IO | [2026-02-03 22:45:00] INFO  Queue depth: 8 | [2026-02-03 22:45:00] INFO  Cache hit rate: 71.8% | [2026-02-03 22:45:00] INFO  Throughput: 7.34 GB/s | [2026-02-03 22:45:00] PASS  Test execution completed,67,7,27,31,18,40,44,49,33,22,29,9,50,47,9,100,75,68,60,7,8,3,62,50,30,9,29,49,88,60,54,61,75,88,14,29,100,61,17,79
3261,2026-02-03 23:00:00,43529,9,RANDOM_WRITE,MEDIUM,128,ADAPTIVE,2048,ADAPTIVE,26,4,128,27,8,STATIC,11.96813682,128,1,5,28.83164858,1,3,0,1,0,1,1,0,AGGRESSIVE,85,BALANCED,DYNAMIC,DYNAMIC,ADVANCED,1,FIXED,8,35.35088664,81.20158706,4851.110112,0.1421633897,2,29.18179813,26.43610144,19.98244626,0.9186148646,0.2678794829,NONE,0.002342347086,7,1,58.36176216,61.81145214,76.16464712,50.36035497,3.567188647,5.888134602,8.327398511,12.27741195,44.17825634,0,9.017947144,433.0600564,0,0,0,0,0,PASS,NONE,0.9633547923,100,[2026-02-03 23:00:00] INFO  Test execution started | [2026-02-03 23:00:00] INFO  Workload initialized: RANDOM_WRITE | [2026-02-03 23:00:00] INFO  Queue depth: 128 | [2026-02-03 23:00:00] INFO  Cache hit rate: 76.2% | [2026-02-03 23:00:00] INFO  Throughput: 9.02 GB/s | [2026-02-03 23:00:00] PASS  Test execution completed,28,55,19,96,20,25,89,25,17,27,12,12,93,94,2,98,53,18,45,63,79,72,40,33,59,67,59,3,24,30,65,75,89,38,9,78,79,25,53,33
3262,2026-02-03 23:15:00,47942,2,SEQUENTIAL_READ,HIGH,2048,ADAPTIVE,16384,ADAPTIVE,30,2,128,31,16,STATIC,86.244108,1024,1,3,28.28343537,1,4,1,0,1,1,1,0,AGGRESSIVE,70,BALANCED,DYNAMIC,DYNAMIC,ADVANCED,1,FIXED,6,42.19983417,26.62483161,6434.201747,0.1298049012,1,24.46122614,29.09334122,14.58661199,-0.3786326853,1.443631817,NONE,0.0107768159,7,0,71.27415946,59.2512416,97.56104552,63.89467129,2.469448552,4.581824602,5.992318399,13.47838821,36.5046457,0,10.56908763,419.2224876,0,0,0,0,0,PASS,NONE,0.9421226886,100,[2026-02-03 23:15:00] INFO  Test execution started | [2026-02-03 23:15:00] INFO  Workload initialized: SEQUENTIAL_READ | [2026-02-03 23:15:00] INFO  Queue depth: 128 | [2026-02-03 23:15:00] INFO  Cache hit rate: 97.6% | [2026-02-03 23:15:00] INFO  Throughput: 10.57 GB/s | [2026-02-03 23:15:00] PASS  Test execution completed,69,1,86,29,31,16,71,72,70,66,52,31,49,0,11,62,40,11,57,28,42,43,1,21,17,59,84,73,18,93,9,60,91,81,98,51,85,9,10,32
3263,2026-02-03 23:30:00,74106,6,STRESS_TEST,MEDIUM,128,ADAPTIVE,8192,DYNAMIC,14,16,1,62,512,STATIC,58.19746723,8,1,10,22.02851785,1,4,1,1,1,1,1,0,RELAXED,80,BALANCED,FIFO,STATIC,BASIC,1,FIXED,7,71.89937196,28.21375632,2227.322576,0.06563981606,10,26.39515727,8.171921842,12.0375623,1.949062919,1.930375995,NONE,0.01733192935,2,0,60.46712267,53.05459765,69.30614918,21.20939573,1.979237491,3.218657874,5.583363356,13.97593375,49.56618727,0,7.704354597,447.7271486,0,0,0,0,0,PASS,NONE,0.989505441,96.72834019,[2026-02-03 23:30:00] INFO  Test execution started | [2026-02-03 23:30:00] INFO  Workload initialized: STRESS_TEST | [2026-02-03 23:30:00] INFO  Queue depth: 1 | [2026-02-03 23:30:00] INFO  Cache hit rate: 69.3% | [2026-02-03 23:30:00] INFO  Throughput: 7.70 GB/s | [2026-02-03 23:30:00] PASS  Test execution completed,77,79,91,77,65,64,76,73,1,35,90,36,33,24,77,80,95,0,78,92,60,4,96,29,74,38,16,67,12,62,97,14,25,8,4,38,49,37,81,7
3264,2026-02-03 23:45:00,86182,2,RECOVERY_TEST,MEDIUM,1024,STATIC,2048,DYNAMIC,23,8,32,42,32,PRIORITY,53.07760335,32,1,6,17.28818476,1,8,1,1,1,0,1,0,BALANCED,90,BALANCED,DYNAMIC,STATIC,BASIC,1,FIXED,8,29.16932849,22.29934831,3401.262756,0.2096179175,4,36.74050133,14.02845945,49.32289938,0.9731532765,1.010952919,NONE,0.00137421189,2,0,55.77756206,56.47255322,73.44795949,11.1138889,2.066456774,3.717610602,4.629486097,13.05367456,52.29600236,0,8.863655579,432.6009304,0,0,0,0,0,PASS,NONE,0.9660252297,99.18165035,[2026-02-03 23:45:00] INFO  Test execution started | [2026-02-03 23:45:00] INFO  Workload initialized: RECOVERY_TEST | [2026-02-03 23:45:00] INFO  Queue depth: 32 | [2026-02-03 23:45:00] INFO  Cache hit rate: 73.4% | [2026-02-03 23:45:00] INFO  Throughput: 8.86 GB/s | [2026-02-03 23:45:00] PASS  Test execution completed,47,81,47,38,75,46,31,66,41,42,94,40,38,32,51,25,21,42,95,50,99,22,63,26,52,14,34,71,36,92,55,96,39,64,46,65,7,86,23,26
3265,2026-02-04 0:00:00,52644,4,BURST_TRAFFIC,MEDIUM,64,ADAPTIVE,1024,ADAPTIVE,43,32,192,42,512,PRIORITY,40.42416886,128,1,7,13.83676409,1,5,0,0,1,1,0,0,BALANCED,85,BALANCED,DYNAMIC,STATIC,ADVANCED,0,FIXED,0,63.32280743,35.26716567,5219.669008,0.3780711136,4,36.00296638,38.33096679,9.350420989,-1.778664974,-1.607879773,NONE,0.01541225468,4,0,77.07515022,66.77117261,65.20287494,67.6514028,3.659598773,5.223933548,9.009002459,14.94120963,57.16119395,0,9.020468393,437.8871481,1,0,0,0,0,PASS,NONE,0.8817676771,98.69193925,[2026-02-04 00:00:00] INFO  Test execution started | [2026-02-04 00:00:00] INFO  Workload initialized: BURST_TRAFFIC | [2026-02-04 00:00:00] INFO  Queue depth: 192 | [2026-02-04 00:00:00] INFO  Cache hit rate: 65.2% | [2026-02-04 00:00:00] INFO  Throughput: 9.02 GB/s | [2026-02-04 00:00:00] PASS  Test execution completed,57,27,3,72,82,50,82,2,95,80,39,3,81,85,10,85,0,27,60,97,6,59,50,18,48,53,80,26,95,12,15,59,65,45,36,70,87,71,58,31
3266,2026-02-04 0:15:00,64226,6,CHAOS,HIGH,512,STATIC,12288,DYNAMIC,16,8,1,58,1024,DYNAMIC,64.19988694,4,1,10,15.52655708,1,1,0,1,0,0,1,1,BALANCED,80,BALANCED,DYNAMIC,STATIC,ADVANCED,1,FIXED,4,47.86921319,43.35316548,6970.990144,0.1110375223,2,37.71262327,2.210666468,13.79993716,0.3656875208,0.08299527298,NONE,0.005970197318,8,0,63.44911773,66.22706375,63.54382625,31.00086382,1.851514958,3.341164409,5.234692515,13.86023763,54.93399071,0,6.127081891,436.618188,0,0,0,0,0,PASS,NONE,0.9816792039,84.38400808,[2026-02-04 00:15:00] INFO  Test execution started | [2026-02-04 00:15:00] INFO  Workload initialized: CHAOS | [2026-02-04 00:15:00] INFO  Queue depth: 1 | [2026-02-04 00:15:00] INFO  Cache hit rate: 63.5% | [2026-02-04 00:15:00] INFO  Throughput: 6.13 GB/s | [2026-02-04 00:15:00] PASS  Test execution completed,73,88,78,21,23,21,71,49,23,18,72,46,9,86,43,27,67,79,33,31,75,41,51,65,88,92,98,10,66,9,56,32,69,40,20,35,42,58,44,28
3267,2026-02-04 0:30:00,73856,16,RECOVERY_TEST,MEDIUM,64,ADAPTIVE,8192,STATIC,51,2,256,57,128,STATIC,20.96898472,4,1,4,14.63334595,1,2,1,1,1,1,1,1,BALANCED,85,PERFORMANCE,DYNAMIC,STATIC,ADVANCED,1,FIXED,6,25.6454802,146.3589051,4378.032327,0.1073798878,6,38.77187567,16.49160468,37.33548736,0.3028288755,-1.241161853,NONE,0.01813151684,8,0,77.05279033,80.35050079,71.34319918,84.09634186,4.150643411,7.668474328,13.73021937,17.77862339,62.05620502,0,9.76763451,436.5338824,0,0,0,0,0,PASS,NONE,0.6953694994,97.65915622,[2026-02-04 00:30:00] INFO  Test execution started | [2026-02-04 00:30:00] INFO  Workload initialized: RECOVERY_TEST | [2026-02-04 00:30:00] INFO  Queue depth: 256 | [2026-02-04 00:30:00] INFO  Cache hit rate: 71.3% | [2026-02-04 00:30:00] INFO  Throughput: 9.77 GB/s | [2026-02-04 00:30:00] PASS  Test execution completed,39,83,52,14,98,79,50,77,37,60,97,53,58,67,13,91,20,23,0,82,64,42,87,73,43,56,21,7,36,45,71,67,15,5,70,42,78,85,17,61
3268,2026-02-04 0:45:00,69041,1,RANDOM_READ,MEDIUM,64,STATIC,16384,STATIC,23,16,64,14,1024,DYNAMIC,100,1024,1,10,22.51844774,1,5,1,0,0,0,0,0,BALANCED,85,PERFORMANCE,DYNAMIC,DYNAMIC,NONE,1,FIXED,8,33.95871816,40.60155581,5141.237288,0.1379208828,4,22.00605852,16.6039232,18.45912039,-4.906753942,1.708697885,NONE,0.01551563471,7,0,53.51152175,44.44068368,75.08165389,39.41579909,2.067538817,2.879430173,3.788507866,12.82307558,37.57850367,0,8.299427617,431.0347089,0,0,0,0,0,PASS,NONE,0.9873756654,100,[2026-02-04 00:45:00] INFO  Test execution started | [2026-02-04 00:45:00] INFO  Workload initialized: RANDOM_READ | [2026-02-04 00:45:00] INFO  Queue depth: 64 | [2026-02-04 00:45:00] INFO  Cache hit rate: 75.1% | [2026-02-04 00:45:00] INFO  Throughput: 8.30 GB/s | [2026-02-04 00:45:00] PASS  Test execution completed,77,83,24,39,41,13,15,10,65,38,7,1,58,34,24,70,18,3,69,95,26,32,82,94,39,48,22,9,77,82,85,10,88,8,53,17,91,18,80,75
3269,2026-02-04 1:00:00,13427,7,HEAVY_LOAD,LOW,256,ADAPTIVE,2048,STATIC,60,16,16,26,4,DYNAMIC,56.20946607,128,1,10,29.9559914,0,8,0,1,1,1,0,1,BALANCED,65,BALANCED,DYNAMIC,STATIC,ADVANCED,1,NONE,4,15.97496611,40.99135969,1658.317604,0.1209154725,8,37.56471371,2.797819628,37.87313196,0.1552282859,-0.7316454721,NONE,0.004329257295,2,0,48.78337802,48.78141175,80.27226385,6.141843662,1.674745623,2.96449367,5.221393936,10.12178129,58.99188392,0,8.927906593,435.8392473,0,0,0,0,0,PASS,NONE,0.9747463787,100,[2026-02-04 01:00:00] INFO  Test execution started | [2026-02-04 01:00:00] INFO  Workload initialized: HEAVY_LOAD | [2026-02-04 01:00:00] INFO  Queue depth: 16 | [2026-02-04 01:00:00] INFO  Cache hit rate: 80.3% | [2026-02-04 01:00:00] INFO  Throughput: 8.93 GB/s | [2026-02-04 01:00:00] PASS  Test execution completed,73,67,74,9,41,4,38,1,93,8,73,23,36,21,58,47,28,87,72,70,90,14,84,75,81,89,36,7,73,56,29,12,95,15,16,62,26,71,57,40
3270,2026-02-04 1:15:00,98299,19,SEQUENTIAL_WRITE,MEDIUM,2048,ADAPTIVE,2048,ADAPTIVE,7,4,1,5,128,PRIORITY,5.808426872,64,1,3,27.54961016,1,6,1,0,0,1,1,1,RELAXED,70,BALANCED,DYNAMIC,STATIC,BASIC,1,EXPONENTIAL,10,28.52766078,26.80880436,5356.441644,0.09335715626,7,39.08945565,15.99510888,8.065175231,0.2659414958,0.3516410067,NONE,0.01472134338,1,1,41.06832245,49.3527407,84.39940514,12.54901589,0.8731418781,1.279757432,1.906869637,8.396022002,58.53471275,0,6.939883056,445.2205906,0,0,0,0,0,PASS,NONE,0.9537548086,98.01059687,[2026-02-04 01:15:00] INFO  Test execution started | [2026-02-04 01:15:00] INFO  Workload initialized: SEQUENTIAL_WRITE | [2026-02-04 01:15:00] INFO  Queue depth: 1 | [2026-02-04 01:15:00] INFO  Cache hit rate: 84.4% | [2026-02-04 01:15:00] INFO  Throughput: 6.94 GB/s | [2026-02-04 01:15:00] PASS  Test execution completed,6,10,89,95,61,58,32,18,20,92,4,87,28,75,71,78,19,47,72,64,94,24,68,34,96,12,24,87,42,61,8,37,87,75,50,11,80,21,44,47
